1.14561021;	4.13725471
1.14561021;	1.01960790
1.14561021;	0.96078432
1.15447402;	4.98039198
1.15447402;	2.54901958
1.15447402;	1.09803927
1.16359985;	4.13725471
1.16359985;	2.05882359
1.16359985;	0.00000000
1.17261112;	1.60784316
1.17261112;	4.01960802
1.17261112;	1.11764705
1.18171239;	0.86274511
1.18171239;	3.88235283
1.18171239;	0.43137255
1.19055974;	0.00000000
1.19055974;	2.74509811
1.19055974;	2.00000000
1.19963646;	0.07843138
1.19963646;	1.70588231
1.19963646;	3.19607854
1.20899999;	0.17647059
1.20899999;	0.09803922
1.20899999;	4.78431368
1.21786368;	2.45098042
1.21786368;	1.52941179
1.21786368;	4.98039198
1.22698140;	3.19607854
1.22698140;	1.23529410
1.22698140;	3.35294127
1.23602533;	4.98039198
1.23602533;	2.92156863
1.23602533;	2.84313726
1.24470890;	4.98039198
1.24470890;	2.66666675
1.24470890;	1.96078432
1.25349069;	4.98039198
1.25349069;	4.98039198
1.25349069;	3.45098042
1.26278865;	4.88235283
1.26278865;	4.98039198
1.26278865;	1.72549021
1.27164412;	0.78431374
1.27164412;	4.94117641
1.27164412;	2.00000000
1.28068817;	0.80392158
1.28068817;	4.25490189
1.28068817;	2.54901958
1.28954363;	0.62745100
1.28954363;	2.70588231
1.28954363;	4.90196085
1.29864502;	2.45098042
1.29864502;	2.21568632
1.29864502;	4.98039198
1.30757427;	1.88235295
1.30757427;	1.07843137
1.30757427;	4.92156839
1.31659365;	4.23529434
1.31659365;	2.49019599
1.31659365;	4.25490189
1.32569492;	4.94117641
1.32569492;	1.82352936
1.32569492;	1.88235295
1.33482909;	4.98039198
1.33482909;	3.82352948
1.33482909;	2.37254906
1.34367645;	4.98039198
1.34367645;	4.31372547
1.34367645;	1.60784316
1.35269582;	3.58823538
1.35269582;	4.98039198
1.35269582;	2.92156863
1.36154318;	3.07843137
1.36154318;	4.98039198
1.36154318;	0.76470590
1.37057078;	1.78431368
1.37057078;	3.68627453
1.37057078;	2.31372547
1.37957370;	0.33333334
1.37957370;	1.23529410
1.37957370;	1.62745094
1.38848662;	0.00000000
1.38848662;	0.00000000
1.38848662;	2.52941179
1.39769447;	0.19607843
1.39769447;	0.00000000
1.39769447;	3.37254906
1.40677118;	1.96078432
1.40677118;	0.39215687
1.40677118;	2.35294127
1.41556942;	4.98039198
1.41556942;	2.33333325
1.41556942;	2.25490189
1.42454779;	4.98039198
1.42454779;	2.05882359
1.42454779;	0.70588237
1.43360817;	4.98039198
1.43360817;	3.98039222
1.43360817;	1.88235295
1.44259477;	3.60784316
1.44259477;	4.98039198
1.44259477;	1.66666663
1.45162237;	1.80392158
1.45162237;	4.98039198
1.45162237;	4.07843161
1.46045339;	2.60784316
1.46045339;	4.98039198
1.46045339;	4.01960802
1.46975124;	1.39215684
1.46975124;	3.29411769
1.46975124;	4.98039198
1.47892630;	2.68627453
1.47892630;	2.82352948
1.47892630;	4.98039198
1.48765898;	3.05882359
1.48765898;	2.11764717
1.48765898;	5.00000000
1.49658012;	4.98039198
1.49658012;	2.86274505
1.49658012;	4.23529434
1.50559950;	4.96078444
1.50559950;	1.17647064
1.50559950;	0.68627453
1.51465988;	4.98039198
1.51465988;	2.47058821
1.51465988;	1.03921568
1.52363002;	4.70588255
1.52363002;	2.74509811
1.52363002;	0.15686275
1.53257573;	1.74509799
1.53257573;	4.47058821
1.53257573;	1.33333337
1.54176712;	0.50980395
1.54176712;	3.94117641
1.54176712;	0.45098040
1.55117154;	0.00000000
1.55117154;	3.60784316
1.55117154;	3.13725495
1.55993700;	1.05882359
1.55993700;	2.70588231
1.55993700;	4.45098019
1.56849766;	1.00000000
1.56849766;	1.15686274
1.56849766;	4.98039198
1.57779562;	3.15686274
1.57779562;	1.66666663
1.57779562;	4.88235283
1.58668387;	2.88235283
1.58668387;	0.39215687
1.58668387;	2.15686274
1.59588349;	4.98039198
1.59588349;	1.84313726
1.59588349;	2.01960778
1.60471451;	4.98039198
1.60471451;	1.37254906
1.60471451;	0.13725491
1.61361098;	3.98039222
1.61361098;	3.05882359
1.61361098;	1.21568632
1.62267137;	2.50980401
1.62267137;	3.58823538
1.62267137;	0.07843138
1.63155973;	0.03921569
1.63155973;	4.58823538
1.63155973;	1.80392158
1.64056265;	0.64705884
