0.83918029;	2.56862736
0.83918029;	1.88235295
0.83918029;	3.15686274
0.84813416;	2.50980401
0.84813416;	1.23529410
0.84813416;	1.80392158
0.85707980;	3.27450991
0.85707980;	1.66666663
0.85707980;	1.21568632
0.86618930;	3.39215684
0.86618930;	1.33333337
0.86618930;	0.96078432
0.87525785;	3.07843137
0.87525785;	3.01960778
0.87525785;	1.80392158
0.88405609;	1.88235295
0.88405609;	2.78431368
0.88405609;	1.09803927
0.89316559;	1.01960790
0.89316559;	3.31372547
0.89316559;	2.15686274
0.90209484;	1.64705884
0.90209484;	3.07843137
0.90209484;	2.54901958
0.91176140;	1.43137252
0.91176140;	2.17647052
0.91176140;	3.66666675
0.92033023;	2.35294127
0.92033023;	2.00000000
0.92033023;	3.64705873
0.92975104;	2.01960778
0.92975104;	1.47058821
0.92975104;	3.31372547
0.93813145;	3.21568632
0.93813145;	2.11764717
0.93813145;	2.41176462
0.94717544;	3.49019599
0.94717544;	1.78431368
0.94717544;	1.58823526
0.95630133;	3.82352948
0.95630133;	2.72549009
0.95630133;	1.96078432
0.96509951;	3.19607854
0.96509951;	2.84313726
0.96509951;	1.90196073
0.97460222;	2.62745094
0.97460222;	3.96078420
0.97460222;	2.50980401
0.98303181;	2.00000000
0.98303181;	3.68627453
0.98303181;	1.80392158
0.99233794;	1.37254906
0.99233794;	3.41176462
0.99233794;	3.25490189
1.00165224;	2.11764717
1.00165224;	2.35294127
1.00165224;	3.11764717
1.01013911;	1.49019611
1.01013911;	1.54901958
1.01013911;	3.92156863
1.01905203;	2.76470590
1.01905203;	2.31372547
1.01905203;	3.84313726
1.02833354;	3.21568632
1.02833354;	1.74509799
1.02833354;	2.62745094
1.03736115;	4.35294104
1.03736115;	2.58823538
1.03736115;	2.21568632
1.04623306;	4.23529434
1.04623306;	2.50980401
1.04623306;	1.90196073
1.05584228;	3.80392146
1.05584228;	3.60784316
1.05584228;	2.25490189
1.06434560;	2.49019599
1.06434560;	3.68627453
1.06434560;	1.54901958
1.07320929;	1.49019611
1.07320929;	3.88235283
1.07320929;	2.41176462
1.08214676;	1.56862748
1.08214676;	3.09803915
1.08214676;	2.25490189
1.09099412;	1.07843137
1.09099412;	2.00000000
1.09099412;	3.54901958
1.10018563;	2.31372547
1.10018563;	1.86274505
1.10018563;	3.78431368
1.10922134;	2.11764717
1.10922134;	1.54901958
1.10922134;	3.50980401
1.11847019;	3.15686274
1.11847019;	2.23529410
1.11847019;	2.58823538
