0.89103568;	1.49019611
0.89103568;	4.25490189
0.89103568;	0.86274511
0.90017790;	0.43137255
0.90017790;	4.98039198
0.90017790;	2.39215684
0.90901709;	1.33333337
0.90901709;	3.45098042
0.90901709;	2.94117641
0.91804469;	0.05882353
0.91804469;	0.56862748
0.91804469;	4.52941179
0.92716235;	2.23529410
0.92716235;	0.92156863
0.92716235;	4.62745094
0.93622273;	2.25490189
0.93622273;	0.45098040
0.93622273;	3.29411769
0.94521755;	4.07843161
0.94521755;	1.92156863
0.94521755;	2.07843137
0.95427787;	4.62745094
0.95427787;	0.94117647
0.95427787;	0.56862748
0.96311706;	4.72549009
0.96311706;	2.33333325
0.96311706;	1.33333337
0.97265255;	3.27450991
0.97265255;	2.70588231
0.97265255;	0.17647059
0.98110670;	0.92156863
0.98110670;	4.70588255
0.98110670;	2.27450991
0.99014246;	1.58823526
0.99014246;	4.98039198
0.99014246;	2.56862736
0.99933386;	0.84313726
0.99933386;	3.52941179
0.99933386;	4.25490189
1.00808299;	1.88235295
1.00808299;	1.86274505
1.00808299;	4.98039198
1.01707780;	1.35294116
1.01707780;	0.62745100
1.01707780;	4.98039198
1.02611351;	2.47058821
1.02611351;	0.98039216
1.02611351;	3.19607854
1.03500187;	2.49019599
1.03500187;	0.00000000
1.03500187;	0.15686275
1.04402125;	3.35294127
1.04402125;	0.76470590
1.04402125;	0.17647059
1.05310619;	3.35294127
1.05310619;	0.88235295
1.05310619;	0.00000000
1.06203544;	2.78431368
1.06203544;	3.94117641
1.06203544;	2.05882359
1.07129240;	2.03921580
1.07129240;	4.98039198
1.07129240;	2.45098042
1.07999229;	2.05882359
1.07999229;	4.98039198
1.07999229;	3.41176462
1.08963430;	2.98039222
1.08963430;	4.98039198
1.08963430;	3.23529410
1.09830141;	1.01960790
1.09830141;	1.54901958
1.09830141;	5.00000000
1.10701776;	2.25490189
1.10701776;	1.07843137
1.10701776;	4.86274529
1.11604536;	1.94117641
1.11604536;	0.41176471
1.11604536;	3.54901958
1.12508929;	4.21568632
1.12508929;	1.84313726
1.12508929;	1.78431368
1.13408411;	4.39215708
1.13408411;	0.92156863
1.13408411;	0.17647059
1.14295602;	4.21568632
1.14295602;	2.23529410
1.14295602;	0.82352942
1.15214741;	3.11764717
1.15214741;	2.58823538
1.15214741;	0.13725491
1.16128969;	0.98039216
1.16128969;	4.98039198
1.16128969;	2.88235283
1.17002237;	2.03921580
1.17002237;	4.98039198
1.17002237;	2.74509811
1.17895162;	1.23529410
1.17895162;	4.23529434
1.17895162;	4.74509811
1.18807757;	2.68627453
1.18807757;	3.29411769
1.18807757;	4.98039198
1.19712150;	2.31372547
1.19712150;	2.00000000
1.19712150;	5.00000000
1.20603442;	3.88235283
1.20603442;	2.41176462
1.20603442;	4.07843161
1.21543062;	3.76470590
1.21543062;	0.54901963
1.21543062;	0.68627453
1.22435176;	4.15686274
1.22435176;	1.56862748
1.22435176;	0.09803922
1.23306799;	3.64705873
1.23306799;	0.62745100
1.23306799;	0.00000000
1.24200547;	1.72549021
1.24200547;	2.45098042
1.24200547;	0.39215687
1.25127888;	0.56862748
1.25127888;	3.49019599
1.25127888;	0.15686275
1.26010168;	0.00000000
1.26010168;	4.35294104
1.26010168;	2.17647052
1.26914561;	1.15686274
1.26914561;	3.37254906
1.26914561;	3.01960778
1.27806664;	0.43137255
1.27806664;	0.84313726
1.27806664;	4.70588255
1.28739738;	1.84313726
1.28739738;	0.88235295
1.28739738;	4.31372547
1.29623652;	1.09803927
1.29623652;	0.00000000
1.29623652;	2.74509811
1.30514121;	3.29411769
1.30514121;	0.98039216
1.30514121;	0.96078432
1.31402135;	3.60784316
1.31402135;	0.00000000
1.31402135;	0.00000000
1.32304895;	3.68627453
1.32304895;	1.11764705
1.32304895;	0.13725491
1.33202744;	2.25490189
1.33202744;	1.86274505
1.33202744;	0.00000000
1.34116149;	0.11764706
1.34116149;	4.15686274
1.34116149;	2.13725495
1.35020542;	1.58823526
1.35020542;	4.98039198
1.35020542;	1.86274505
1.35897911;	0.86274511
1.35897911;	3.27450991
1.35897911;	3.92156863
1.36817873;	1.54901958
1.36817873;	1.60784316
1.36817873;	4.31372547
1.37809920;	0.92156863
1.37809920;	0.82352942
1.37809920;	4.96078444
1.38607824;	2.92156863
1.38607824;	1.80392158
1.38607824;	3.90196085
1.39553177;	3.43137264
1.39553177;	0.76470590
1.39553177;	1.15686274
1.40453482;	4.98039198
1.40453482;	2.45098042
1.40453482;	1.72549021
1.41306269;	4.98039198
1.41306269;	2.01960778
1.41306269;	0.90196079
1.42207384;	3.98039222
1.42207384;	4.86274529
1.42207384;	2.56862736
1.43112600;	2.82352948
1.43112600;	5.00000000
1.43112600;	1.96078432
1.44019461;	1.45098042
1.44019461;	4.98039198
1.44019461;	3.03921580
1.44927132;	1.64705884
1.44927132;	4.01960802
1.44927132;	3.70588231
1.45812690;	0.76470590
1.45812690;	1.54901958
1.45812690;	4.98039198
1.46711349;	3.21568632
1.46711349;	2.07843137
1.46711349;	4.98039198
1.47608376;	2.50980401
1.47608376;	1.03921568
1.47608376;	3.33333325
1.48538983;	3.96078420
1.48538983;	1.78431368
1.48538983;	2.07843137
1.49399137;	4.50980377
1.49399137;	1.56862748
1.49399137;	1.13725495
1.50313365;	4.98039198
1.50313365;	3.50980401
1.50313365;	2.76470590
1.51247263;	4.98039198
1.51247263;	4.56862736
1.51247263;	2.07843137
1.52106595;	2.52941179
1.52106595;	4.98039198
1.52106595;	2.96078420
1.53000343;	2.05882359
1.53000343;	4.92156839
1.53000343;	1.80392158
1.53957987;	0.03921569
1.53957987;	2.66666675
1.53957987;	2.45098042
1.54850101;	0.17647059
1.54850101;	0.58823532
1.54850101;	3.13725495
1.55754495;	0.00000000
1.55754495;	0.00000000
1.55754495;	4.11764717
1.56604826;	2.05882359
1.56604826;	0.43137255
1.56604826;	2.88235283
1.57532156;	2.01960778
1.57532156;	0.00000000
1.57532156;	0.31372550
1.58418536;	4.15686274
1.58418536;	2.09803915
1.58418536;	1.11764705
1.59300816;	4.98039198
1.59300816;	2.47058821
1.59300816;	0.60784316
1.60202754;	3.92156863
1.60202754;	4.25490189
1.60202754;	1.49019611
1.61105514;	1.86274505
1.61105514;	4.29411745
1.61105514;	1.00000000
1.61990249;	0.76470590
1.61990249;	4.92156839
1.61990249;	2.76470590
1.62895465;	1.60784316
1.62895465;	3.92156863
1.62895465;	3.35294127
1.63803136;	0.47058824
1.63803136;	1.17647064
1.63803136;	4.78431368
1.64729655;	2.39215684
1.64729655;	1.58823526
1.64729655;	4.98039198
1.65596366;	2.50980401
1.65596366;	1.39215684
1.65596366;	4.43137264
1.66526973;	4.74509811
1.66526973;	2.07843137
1.66526973;	2.60784316
1.67413354;	4.98039198
1.67413354;	1.62745094
1.67413354;	1.13725495
1.68308735;	5.00000000
1.68308735;	3.64705873
1.68308735;	2.56862736
1.69212317;	4.98039198
1.69212317;	4.47058821
1.69212317;	1.76470590
1.70097864;	2.35294127
1.70097864;	5.00000000
1.70097864;	3.07843137
1.71012092;	2.05882359
1.71012092;	4.98039198
1.71012092;	2.33333325
1.71920586;	0.82352942
1.71920586;	3.70588231
1.71920586;	4.39215708
1.72797132;	2.17647052
1.72797132;	2.37254906
1.72797132;	4.96078444
1.73725283;	1.66666663
1.73725283;	0.92156863
1.73725283;	4.98039198
1.74629688;	3.05882359
1.74629688;	1.49019611
1.74629688;	4.00000000
1.75493944;	3.31372547
1.75493944;	0.78431374
1.75493944;	1.11764705
1.76399970;	4.98039198
1.76399970;	2.27450991
1.76399970;	0.92156863
1.77302730;	4.19607830
1.77302730;	0.84313726
1.77302730;	0.00000000
1.78242350;	1.92156863
1.78242350;	2.56862736
1.78242350;	0.15686275
1.79130363;	0.66666669
1.79130363;	3.43137264
1.79130363;	0.41176471
1.80007732;	0.17647059
1.80007732;	4.76470566
1.80007732;	2.17647052
1.80912125;	1.21568632
1.80912125;	3.35294127
1.80912125;	2.31372547
1.81818986;	0.00000000
1.81818986;	0.00000000
1.81818986;	3.25490189
1.82720101;	0.62745100
1.82720101;	0.00000000
1.82720101;	3.52941179
1.83615494;	0.33333334
1.83615494;	0.00000000
1.83615494;	2.19607854
1.84553468;	2.62745094
1.84553468;	0.33333334
1.84553468;	0.39215687
1.85457051;	2.84313726
1.85457051;	0.00000000
1.85457051;	0.00000000
1.86345065;	3.56862736
1.86345065;	1.37254906
1.86345065;	0.62745100
1.87212598;	2.98039222
1.87212598;	2.86274505
1.87212598;	0.17647059
1.88115358;	0.86274511
1.88115358;	4.27450991
1.88115358;	1.98039210
1.89019752;	0.68627453
1.89019752;	4.31372547
1.89019752;	1.07843137
1.89903665;	0.00000000
1.89903665;	2.86274505
1.89903665;	3.01960778
1.90906370;	1.00000000
1.90906370;	1.43137252
1.90906370;	4.09803915
1.91709185;	0.58823532
1.91709185;	0.41176471
1.91709185;	4.86274529
1.92607021;	2.84313726
1.92607021;	1.84313726
1.92607021;	3.72549009
1.93494225;	3.23529410
1.93494225;	0.70588237
1.93494225;	0.98039216
1.94405985;	4.94117641
1.94405985;	2.13725495
1.94405985;	1.49019611
1.95339060;	4.98039198
1.95339060;	2.11764717
1.95339060;	1.03921568
1.96202493;	4.17647076
1.96202493;	4.68627453
1.96202493;	2.76470590
1.97108531;	3.03921580
1.97108531;	4.98039198
1.97108531;	2.15686274
1.98012114;	1.76470590
1.98012114;	5.00000000
1.98012114;	4.17647076
1.98968935;	3.05882359
1.98968935;	4.98039198
1.98968935;	4.96078444
1.99799597;	2.43137264
1.99799597;	2.50980401
1.99799597;	4.98039198
2.00709724;	3.17647052
2.00709724;	2.03921580
2.00709724;	4.88235283
2.01629686;	2.05882359
2.01629686;	0.17647059
2.01629686;	2.90196085
2.02564406;	3.29411769
2.02564406;	0.60784316
2.02564406;	0.90196079
2.03405714;	3.64705873
2.03405714;	0.23529412
2.03405714;	0.07843138
2.04310107;	4.80392170
2.04310107;	2.88235283
2.04310107;	1.72549021
2.05214524;	3.92156863
2.05214524;	3.29411769
2.05214524;	0.58823532
2.06117272;	1.07843137
2.06117272;	4.84313726
2.06117272;	2.37254906
2.07042146;	1.74509799
2.07042146;	4.98039198
2.07042146;	2.60784316
2.07916236;	1.17647064
2.07916236;	4.09803915
2.07916236;	4.47058821
2.08819818;	2.01960778
2.08819818;	2.11764717
2.08819818;	4.35294104
2.09700465;	0.78431374
2.09700465;	0.03921569
2.09700465;	4.33333349
2.10626149;	1.70588231
2.10626149;	0.92156863
2.10626149;	3.70588231
2.11528087;	2.33333325
2.11528087;	0.00000000
2.11528087;	0.90196079
2.12416911;	4.41176462
2.12416911;	2.09803915
2.12416911;	1.15686274
2.13305759;	4.98039198
2.13305759;	2.11764717
2.13305759;	0.74509805
2.14208508;	3.72549009
2.14208508;	3.82352948
2.14208508;	1.68627453
2.15111279;	1.84313726
2.15111279;	4.19607830
2.15111279;	0.72549021
2.16008306;	0.43137255
2.16008306;	5.00000000
2.16008306;	2.76470590
2.16907787;	1.43137252
2.16907787;	4.66666651
2.16907787;	4.19607830
2.17815447;	2.15686274
2.17815447;	1.86274505
2.17815447;	4.98039198
2.18728852;	3.19607854
2.18728852;	1.45098042
2.18728852;	4.54901981
2.19620156;	0.92156863
2.19620156;	0.00000000
2.19620156;	3.19607854
2.20505691;	3.47058821
2.20505691;	1.70588231
2.20505691;	1.94117641
2.21428943;	4.35294104
2.21428943;	0.98039216
2.21428943;	0.68627453
2.22320223;	4.98039198
2.22320223;	3.09803915
2.22320223;	2.29411769
2.23218083;	4.80392170
2.23218083;	4.49019623
2.23218083;	2.05882359
2.24111009;	2.54901958
2.24111009;	4.98039198
2.24111009;	4.01960802
2.25016212;	2.86274505
2.25016212;	4.98039198
2.25016212;	3.33333325
2.25919795;	1.21568632
2.25919795;	3.58823538
2.25919795;	3.80392146
2.26847959;	1.62745094
2.26847959;	1.66666663
2.26847959;	4.09803915
2.27698278;	0.58823532
2.27698278;	0.31372550
2.27698278;	4.90196085
2.28627253;	1.84313726
2.28627253;	0.62745100
2.28627253;	2.72549009
2.29512811;	1.98039210
2.29512811;	0.00000000
2.29512811;	0.00000000
2.30414748;	3.98039222
2.30414748;	1.64705884
2.30414748;	0.80392158
2.31297851;	4.70588255
2.31297851;	1.62745094
2.31297851;	0.23529412
2.32217813;	3.43137264
2.32217813;	4.00000000
2.32217813;	1.41176474
2.33111548;	1.96078432
2.33111548;	4.49019623
2.33111548;	1.01960790
2.34040523;	0.45098040
2.34040523;	4.94117641
2.34040523;	2.56862736
2.34912157;	1.37254906
2.34912157;	3.49019599
2.34912157;	2.88235283
2.35814905;	0.00000000
2.35814905;	0.47058824
2.35814905;	4.05882359
2.36719298;	1.45098042
2.36719298;	0.62745100
2.36719298;	4.23529434
2.37609768;	1.09803927
2.37609768;	0.00000000
2.37609768;	2.78431368
2.38515806;	3.17647052
2.38515806;	0.86274511
2.38515806;	1.29411769
2.39413667;	4.00000000
2.39413667;	0.58823532
2.39413667;	0.27450982
2.40359831;	4.94117641
2.40359831;	2.64705873
2.40359831;	1.50980389
2.41247034;	3.86274505
2.41247034;	3.07843137
2.41247034;	0.56862748
2.42127657;	0.92156863
2.42127657;	4.35294104
2.42127657;	1.84313726
2.43014860;	0.72549021
2.43014860;	4.52941179
2.43014860;	1.39215684
2.43901229;	0.31372550
2.43901229;	3.52941179
2.43901229;	4.33333349
2.44808912;	1.96078432
2.44808912;	2.17647052
2.44808912;	4.68627453
2.45723963;	1.27450979
2.45723963;	0.58823532
2.45723963;	4.98039198
2.46616888;	2.62745094
2.46616888;	1.47058821
2.46616888;	3.58823538
2.47545028;	3.09803915
2.47545028;	0.37254903
2.47545028;	0.90196079
2.48451900;	4.43137264
2.48451900;	1.94117641
2.48451900;	1.05882359
2.49353838;	4.23529434
2.49353838;	1.00000000
2.49353838;	0.00000000
2.50218916;	2.35294127
2.50218916;	2.62745094
2.50218916;	0.72549021
2.51104450;	1.11764705
2.51104450;	3.82352948
2.51104450;	0.80392158
2.52012134;	0.52941179
2.52012134;	5.00000000
2.52012134;	3.21568632
2.52911615;	2.58823538
2.52911615;	4.76470566
2.52911615;	4.31372547
2.53852868;	1.62745094
2.53852868;	2.39215684
2.53852868;	4.98039198
2.54706478;	2.88235283
2.54706478;	2.01960778
2.54706478;	4.98039198
2.55629730;	2.07843137
2.55629730;	0.54901963
2.55629730;	3.43137264
2.56534123;	3.58823538
2.56534123;	1.35294116
2.56534123;	1.76470590
2.57425404;	4.11764717
2.57425404;	0.86274511
2.57425404;	0.43137255
2.58332253;	4.76470566
2.58332253;	2.54901958
2.58332253;	1.43137252
2.59212899;	3.68627453
2.59212899;	3.31372547
2.59212899;	1.21568632
2.60115671;	1.80392158
2.60115671;	4.98039198
2.60115671;	3.35294127
2.61020875;	2.35294127
2.61020875;	4.98039198
2.61020875;	2.45098042
2.61911345;	1.21568632
2.61911345;	3.84313726
